text,label,category,source
Thanks for dining with Subway! Your receipt for $162.50 has been emailed.,0,Legitimate Message,synthetic_ham
Binance: Pending withdrawal of 500 USDT. Confirm or cancel at http://auth-kyc-desk.online/update,1,Crypto & Investment Fraud,synthetic_scam
Canada Post Notice: Delivery rescheduled. View package status here: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
Tracking Alert: Package #573526 is on hold at customs. Clear payment: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
Your monthly electric bill of $144.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $128.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Congratulations! You won $250 in Mega Cash Giveaway. Claim your prize at https://billing-resolution-portal.site,1,Lottery & Prize Scam,synthetic_scam
"Hiring now: Part time remote assistant. Earn $2,500/day working from home. WhatsApp: +44-20-7946-0912",1,Job & Task Scam,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hi Jessica, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hey Daniel, are we still on for coffee at 12:30 PM?",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $103.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $50,000/day working from home. WhatsApp: +1-917-555-0182",1,Job & Task Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Brown on Friday at 7:30 PM.,0,Legitimate Message,synthetic_ham
Your order from Best Buy has shipped! Estimated delivery: Monday. Track in app.,0,Legitimate Message,synthetic_ham
"Hey Emma, are we still on for our study session at 10:00 AM?",0,Legitimate Message,synthetic_ham
"You have been selected as the 1st prize winner of a brand new BMW X5 or $50,000 cash! Claim your voucher at http://lucky-draw-winner.biz/claim",1,Lottery & Prize Scam,curated_scam
Urgent: Bank of America card blocked. Call +1-888-555-0199 or visit http://secure-verify-account.xyz/login with your CVV to unblock.,1,Banking / KYC Fraud,synthetic_scam
Security Notice: Wells Fargo detected suspicious activity. Confirm your login at http://tinyurl.com/fast-payout-2026,1,Banking / KYC Fraud,synthetic_scam
PayPal Alert: Login attempt from Beijing. Secure your account now at http://bit.ly/claim-reward-now,1,Phishing & Account Security,synthetic_scam
"Hi team, meeting notes from today's Security Audit sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hey Emily, are we still on for lunch at 6:15 PM?",0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Brown on Monday at 10:00 AM.,0,Legitimate Message,synthetic_ham
DHL Notice: Delivery rescheduled. View package status here: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
Congratulations! You won $500 in Mega Cash Giveaway. Claim your prize at http://tinyurl.com/fast-payout-2026,1,Lottery & Prize Scam,synthetic_scam
Your verification code for Netflix is 671326. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hey David, are we still on for gym workout at 10:00 AM?",0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $10,000/day working from home. WhatsApp: +1-917-555-0182",1,Job & Task Scam,synthetic_scam
Guaranteed daily profit of $500 with AI crypto trader. Sign up free: http://support-unlock-portal.net,1,Crypto & Investment Fraud,synthetic_scam
Your Citibank account #250889 is restricted. Update KYC at http://support-unlock-portal.net within 24h.,1,Banking / KYC Fraud,synthetic_scam
"Congratulations! You won $10,000 in Mega Cash Giveaway. Claim your prize at http://secure-verify-account.xyz/login",1,Lottery & Prize Scam,synthetic_scam
"Congratulations! You won $2,500 in Global Lottery. Claim your prize at http://secure-verify-account.xyz/login",1,Lottery & Prize Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"IRS Final Warning: Legal lawsuit filed against you. You owe $3,450 in back taxes. Pay immediately via Apple Gift Card or local sheriff will arrive at your residence.",1,Threat & Impersonation Scam,curated_scam
"Hi Sarah, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $156.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"You have unclaimed rewards of $50,000. Withdraw to your account at http://tinyurl.com/fast-payout-2026",1,Lottery & Prize Scam,synthetic_scam
You have unclaimed rewards of $1.5. Withdraw to your account at http://tracking-reschedule-post.top,1,Lottery & Prize Scam,synthetic_scam
"Hi David, attached is the revised Q3 financial report for your review. Let me know if you need any adjustments.",0,Legitimate Message,curated_ham
"Coinbase: Pending withdrawal of 2,500 Bitcoin. Confirm or cancel at https://billing-resolution-portal.site",1,Crypto & Investment Fraud,synthetic_scam
Urgent: HDFC card blocked. Call +44-20-7946-0912 or visit https://billing-resolution-portal.site with your CVV to unblock.,1,Banking / KYC Fraud,synthetic_scam
Your verification code for Google is 383915. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Guaranteed daily profit of $50,000 with AI crypto trader. Sign up free: http://auth-kyc-desk.online/update",1,Crypto & Investment Fraud,synthetic_scam
"CONGRATULATIONS! Your mobile number won $1,500,000 in the 2026 International Mega Millions Lottery. To claim your prize, send your full name and bank info to claim@megawin-lottery.org",1,Lottery & Prize Scam,curated_scam
Tracking Alert: Package #872661 is on hold at customs. Clear payment: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
"Hi team, just pushed the latest bug fix to the main branch. Please pull and run tests locally.",0,Legitimate Message,curated_ham
Lucky Winner! Your phone won a free PlayStation 5. Reply YES to claim or visit http://support-unlock-portal.net,1,Lottery & Prize Scam,synthetic_scam
Lucky Winner! Your phone won a free Rolex Watch. Reply YES to claim or visit http://support-unlock-portal.net,1,Lottery & Prize Scam,synthetic_scam
Security Notice: Citibank detected suspicious activity. Confirm your login at http://bit.ly/claim-reward-now,1,Banking / KYC Fraud,synthetic_scam
"SBI: Unauthorized transfer of $50,000 to unknown account. Cancel now: http://secure-verify-account.xyz/login",1,Banking / KYC Fraud,synthetic_scam
Your verification code for Netflix is 798232. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $138.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hi David, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #810163 issued for your arrest. Call +44-20-7946-0912 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
Your verification code for Apple ID is 583482. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Patel on Thursday at 6:15 PM.,0,Legitimate Message,synthetic_ham
Instagram Alert: Login attempt from Beijing. Secure your account now at http://support-unlock-portal.net,1,Phishing & Account Security,synthetic_scam
"Hi Sarah, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Johnson on Friday at 10:00 AM.,0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #166667 issued for your arrest. Call +1-800-555-0144 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
USPS Alert: Your parcel could not be delivered on 08/19 due to missing street address. Please update your address and pay $1.99 redelivery fee at http://usps-redelivery-portal.info,1,Delivery & Package Scam,curated_scam
"Congratulations! You won $1,200 in Tech Promo Draw. Claim your prize at http://support-unlock-portal.net",1,Lottery & Prize Scam,synthetic_scam
Thanks for dining with Starbucks! Your receipt for $115.50 has been emailed.,0,Legitimate Message,synthetic_ham
"Police Dept: Case filed against you for unpaid penalty of $2,500. Contact +44-20-7946-0912.",1,Threat & Impersonation Scam,synthetic_scam
Your order from Sephora has shipped! Estimated delivery: Tuesday. Track in app.,0,Legitimate Message,synthetic_ham
Simple online job: Watch videos and earn $250 daily. Register here: http://bit.ly/claim-reward-now,1,Job & Task Scam,synthetic_scam
Simple online job: Watch videos and earn $1.5 daily. Register here: http://support-unlock-portal.net,1,Job & Task Scam,synthetic_scam
Customs & Border Protection: A suspicious parcel containing illegal contraband under your name was seized. Call federal agent at +1-888-555-0133 to resolve case.,1,Threat & Impersonation Scam,curated_scam
"Hi David, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"You have unclaimed rewards of $10,000. Withdraw to your account at http://auth-kyc-desk.online/update",1,Lottery & Prize Scam,synthetic_scam
"Hey Sarah, are we still on for coffee at 7:30 PM?",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
FedEx: Your package delivery failed. Confirm address & pay $1.5 fee at http://auth-kyc-desk.online/update,1,Delivery & Package Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Your order from Nike has shipped! Estimated delivery: Friday. Track in app.,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $134.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hey Emily, are we still on for lunch at 2:00 PM?",0,Legitimate Message,synthetic_ham
Kraken: Pending withdrawal of 1.5 BTC. Confirm or cancel at http://support-unlock-portal.net,1,Crypto & Investment Fraud,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Your verification code for Apple ID is 943612. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hi Sarah, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hey David, are we still on for the movie at 2:00 PM?",0,Legitimate Message,synthetic_ham
Your order from Amazon has shipped! Estimated delivery: Wednesday. Track in app.,0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #166747 issued for your arrest. Call +91-9876543210 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
Your verification code for Slack is 975940. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Double your Solana deposit in 24 hours. Send 0.5 Solana to receive 1.0 Solana at http://support-unlock-portal.net,1,Crypto & Investment Fraud,synthetic_scam
Thanks for dining with Subway! Your receipt for $21.50 has been emailed.,0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $10,000 daily. Register here: http://support-unlock-portal.net",1,Job & Task Scam,synthetic_scam
UPS Notice: Delivery rescheduled. View package status here: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Flight confirmation: Delta Flight DL428 from JFK to LAX departs at 8:45 AM on Friday. Gate B22.,0,Legitimate Message,curated_ham
You have unclaimed rewards of $1.5. Withdraw to your account at http://tracking-reschedule-post.top,1,Lottery & Prize Scam,synthetic_scam
"You have unclaimed rewards of $1,200. Withdraw to your account at http://tracking-reschedule-post.top",1,Lottery & Prize Scam,synthetic_scam
"Hiring now: Part time remote assistant. Earn $1,200/day working from home. WhatsApp: +91-9876543210",1,Job & Task Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Google Security Team: Someone just logged into your Gmail from Moscow, Russia. If this wasn't you, secure your account at https://accounts-google-verify.com/login",1,Phishing & Account Security,curated_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Congratulations! You won $250 in Global Lottery. Claim your prize at http://auth-kyc-desk.online/update,1,Lottery & Prize Scam,synthetic_scam
Security Notice: HDFC detected suspicious activity. Confirm your login at http://tracking-reschedule-post.top,1,Banking / KYC Fraud,synthetic_scam
Reminder: Doctor appointment with Dr. Brown on Wednesday at 6:15 PM.,0,Legitimate Message,synthetic_ham
"Hi Daniel, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hi Michael, I left the office keys on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hey Alex, are we still on for coffee at 2:00 PM?",0,Legitimate Message,synthetic_ham
"Police Dept: Case filed against you for unpaid penalty of $10,000. Contact +1-800-555-0144.",1,Threat & Impersonation Scam,synthetic_scam
Tracking Alert: Package #831537 is on hold at customs. Clear payment: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
Thanks for dining with Sweetgreen! Your receipt for $126.50 has been emailed.,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #837844 is on hold at customs. Clear payment: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
Your PayPal subscription has expired. Update billing details at http://secure-verify-account.xyz/login to keep access.,1,Phishing & Account Security,synthetic_scam
IRS Warning: Legal warrant #456775 issued for your arrest. Call +44-20-7946-0912 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
"UPS: Your package delivery failed. Confirm address & pay $50,000 fee at http://bit.ly/claim-reward-now",1,Delivery & Package Scam,synthetic_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Hiring now: Part time remote assistant. Earn $500/day working from home. WhatsApp: +1-888-555-0199,1,Job & Task Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Hiring now: Part time remote assistant. Earn $500/day working from home. WhatsApp: +91-9876543210,1,Job & Task Scam,synthetic_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Royal Mail Notice: Delivery rescheduled. View package status here: https://billing-resolution-portal.site,1,Delivery & Package Scam,synthetic_scam
"Simple online job: Watch videos and earn $10,000 daily. Register here: http://bit.ly/claim-reward-now",1,Job & Task Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Brown on tomorrow at 6:15 PM.,0,Legitimate Message,synthetic_ham
"Hi James, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $66.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #920783 is on hold at customs. Clear payment: http://auth-kyc-desk.online/update,1,Delivery & Package Scam,synthetic_scam
"Police Dept: Case filed against you for unpaid penalty of $1,200. Contact +91-9876543210.",1,Threat & Impersonation Scam,synthetic_scam
You have unclaimed rewards of $1.5. Withdraw to your account at http://bit.ly/claim-reward-now,1,Lottery & Prize Scam,synthetic_scam
"Simple online job: Watch videos and earn $50,000 daily. Register here: http://tinyurl.com/fast-payout-2026",1,Job & Task Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $110.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Congratulations! You won $50,000 in Global Lottery. Claim your prize at http://bit.ly/claim-reward-now",1,Lottery & Prize Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Smith on tomorrow at 6:15 PM.,0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $10,000 daily. Register here: http://secure-verify-account.xyz/login",1,Job & Task Scam,synthetic_scam
"Simple online job: Watch videos and earn $2,500 daily. Register here: http://auth-kyc-desk.online/update",1,Job & Task Scam,synthetic_scam
Your order from Apple Store has shipped! Estimated delivery: Monday. Track in app.,0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $10,000 daily. Register here: http://bit.ly/claim-reward-now",1,Job & Task Scam,synthetic_scam
"Police Dept: Case filed against you for unpaid penalty of $50,000. Contact +1-888-555-0199.",1,Threat & Impersonation Scam,synthetic_scam
Apple Alert: Login attempt from Bucharest. Secure your account now at https://billing-resolution-portal.site,1,Phishing & Account Security,synthetic_scam
"Hey David, are we still on for gym workout at 7:30 PM?",0,Legitimate Message,synthetic_ham
"Coinbase: Pending withdrawal of 2,500 Solana. Confirm or cancel at http://tracking-reschedule-post.top",1,Crypto & Investment Fraud,synthetic_scam
Your verification code for Discord is 844848. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hi James, I left the office keys on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Simple online job: Watch videos and earn $500 daily. Register here: http://bit.ly/claim-reward-now,1,Job & Task Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Brown on Monday at 10:00 AM.,0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $2,500 daily. Register here: http://tinyurl.com/fast-payout-2026",1,Job & Task Scam,synthetic_scam
Hiring now: Part time remote assistant. Earn $500/day working from home. WhatsApp: +1-917-555-0182,1,Job & Task Scam,synthetic_scam
URGENT ALERT: Your Wells Fargo account has unauthorized transactions. Verify your identity now: https://wellsfargo-secure-login.top or call +1-800-555-0199.,1,Banking / KYC Fraud,curated_scam
IRS Warning: Legal warrant #479605 issued for your arrest. Call +1-917-555-0182 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
"Hey Alex, are we still on for coffee at 10:00 AM?",0,Legitimate Message,synthetic_ham
Your verification code for Slack is 165037. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Security Audit sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $10,000/day working from home. WhatsApp: +91-9876543210",1,Job & Task Scam,synthetic_scam
Your monthly electric bill of $160.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Hiring now: Part time remote assistant. Earn $500/day working from home. WhatsApp: +1-800-555-0144,1,Job & Task Scam,synthetic_scam
Hiring now: Part time remote assistant. Earn $500/day working from home. WhatsApp: +44-20-7946-0912,1,Job & Task Scam,synthetic_scam
"Hi James, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Guaranteed daily profit of $10,000 with AI crypto trader. Sign up free: http://auth-kyc-desk.online/update",1,Crypto & Investment Fraud,synthetic_scam
"Hiring now: Part time remote assistant. Earn $50,000/day working from home. WhatsApp: +1-917-555-0182",1,Job & Task Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Johnson on Wednesday at 12:30 PM.,0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Hey Michael, are we still on for gym workout at 7:30 PM?",0,Legitimate Message,synthetic_ham
Guaranteed daily profit of $500 with AI crypto trader. Sign up free: http://auth-kyc-desk.online/update,1,Crypto & Investment Fraud,synthetic_scam
Your verification code for Discord is 235491. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $1,200/day working from home. WhatsApp: +1-800-555-0144",1,Job & Task Scam,synthetic_scam
Your verification code for Google is 712039. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #982562 issued for your arrest. Call +91-9876543210 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
Your order from Sephora has shipped! Estimated delivery: tomorrow. Track in app.,0,Legitimate Message,synthetic_ham
"Dear customer, your PAN card is not linked to Bank of America. Update immediately: http://tracking-reschedule-post.top",1,Banking / KYC Fraud,synthetic_scam
"Hey Alex, are we still on for our study session at 2:00 PM?",0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #604739 issued for your arrest. Call +44-20-7946-0912 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
"Hi Michael, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $101.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
DHL Notice: Delivery rescheduled. View package status here: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
Police Dept: Case filed against you for unpaid penalty of $500. Contact +91-9876543210.,1,Threat & Impersonation Scam,synthetic_scam
Your order from Best Buy has shipped! Estimated delivery: Tuesday. Track in app.,0,Legitimate Message,synthetic_ham
"Police Dept: Case filed against you for unpaid penalty of $10,000. Contact +1-800-555-0144.",1,Threat & Impersonation Scam,synthetic_scam
"Hey David, are we still on for our study session at 12:30 PM?",0,Legitimate Message,synthetic_ham
"Hey Daniel, are we still on for our study session at 2:00 PM?",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Brown on Friday at 12:30 PM.,0,Legitimate Message,synthetic_ham
"Police Dept: Case filed against you for unpaid penalty of $1,200. Contact +1-888-555-0199.",1,Threat & Impersonation Scam,synthetic_scam
Urgent: HDFC card blocked. Call +1-888-555-0199 or visit http://secure-verify-account.xyz/login with your CVV to unblock.,1,Banking / KYC Fraud,synthetic_scam
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Thanks for dining with Chipotle! Your receipt for $70.50 has been emailed.,0,Legitimate Message,synthetic_ham
UPS: Your package delivery failed. Confirm address & pay $500 fee at http://tracking-reschedule-post.top,1,Delivery & Package Scam,synthetic_scam
Your verification code for Google is 744870. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Hi James, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #667971 issued for your arrest. Call +1-800-555-0144 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
"Simple online job: Watch videos and earn $2,500 daily. Register here: https://billing-resolution-portal.site",1,Job & Task Scam,synthetic_scam
Your verification code for Slack is 335517. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hey Jessica, are we still on for our study session at 6:15 PM?",0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $1,200 daily. Register here: http://bit.ly/claim-reward-now",1,Job & Task Scam,synthetic_scam
"Hey James, are we still on for our study session at 12:30 PM?",0,Legitimate Message,synthetic_ham
Police Dept: Case filed against you for unpaid penalty of $500. Contact +1-917-555-0182.,1,Threat & Impersonation Scam,synthetic_scam
Lucky Winner! Your phone won a free PlayStation 5. Reply YES to claim or visit http://tinyurl.com/fast-payout-2026,1,Lottery & Prize Scam,synthetic_scam
Thanks for dining with Starbucks! Your receipt for $153.50 has been emailed.,0,Legitimate Message,synthetic_ham
Your order from Best Buy has shipped! Estimated delivery: Friday. Track in app.,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Q3 Marketing Plan sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Garcia on Monday at 7:30 PM.,0,Legitimate Message,synthetic_ham
UPS: Your package delivery failed. Confirm address & pay $1.5 fee at http://auth-kyc-desk.online/update,1,Delivery & Package Scam,synthetic_scam
IRS Warning: Legal warrant #354264 issued for your arrest. Call +1-917-555-0182 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
Thanks for dining with Sweetgreen! Your receipt for $26.50 has been emailed.,0,Legitimate Message,synthetic_ham
Your Uber driver is arriving in 3 minutes in a Silver Toyota Camry (License Plate: 7XYZ89).,0,Legitimate Message,curated_ham
"Hey Emily, are we still on for the movie at 7:30 PM?",0,Legitimate Message,synthetic_ham
Facebook Alert: Login attempt from Beijing. Secure your account now at http://tinyurl.com/fast-payout-2026,1,Phishing & Account Security,synthetic_scam
"Microsoft Security: Password reset requested. If this wasn't you, verify at http://tracking-reschedule-post.top",1,Phishing & Account Security,synthetic_scam
"Police Dept: Case filed against you for unpaid penalty of $10,000. Contact +1-888-555-0199.",1,Threat & Impersonation Scam,synthetic_scam
Royal Mail Notice: Delivery rescheduled. View package status here: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
"Coinbase: Pending withdrawal of 50,000 USDT. Confirm or cancel at http://auth-kyc-desk.online/update",1,Crypto & Investment Fraud,synthetic_scam
"Dear customer, your PAN card is not linked to HDFC. Update immediately: http://secure-verify-account.xyz/login",1,Banking / KYC Fraud,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Your verification code for Google is 584524. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Security Notice: Capital One detected suspicious activity. Confirm your login at http://secure-verify-account.xyz/login,1,Banking / KYC Fraud,synthetic_scam
Your order from Sephora has shipped! Estimated delivery: Friday. Track in app.,0,Legitimate Message,synthetic_ham
"FedEx: Your package delivery failed. Confirm address & pay $50,000 fee at https://billing-resolution-portal.site",1,Delivery & Package Scam,synthetic_scam
Your Microsoft subscription has expired. Update billing details at http://auth-kyc-desk.online/update to keep access.,1,Phishing & Account Security,synthetic_scam
Meta / Instagram: Copyright infringement detected on your profile. Submit appeal within 24 hours at https://meta-appeal-center.net or account will be banned.,1,Phishing & Account Security,curated_scam
Reminder: Doctor appointment with Dr. Garcia on Friday at 7:30 PM.,0,Legitimate Message,synthetic_ham
Police Dept: Case filed against you for unpaid penalty of $1.5. Contact +1-917-555-0182.,1,Threat & Impersonation Scam,synthetic_scam
Lucky Winner! Your phone won a free iPhone 16 Pro. Reply YES to claim or visit http://tracking-reschedule-post.top,1,Lottery & Prize Scam,synthetic_scam
UPS: Your package delivery failed. Confirm address & pay $250 fee at http://auth-kyc-desk.online/update,1,Delivery & Package Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Dear customer, your PAN card is not linked to SBI. Update immediately: http://secure-verify-account.xyz/login",1,Banking / KYC Fraud,synthetic_scam
Can you send me the latest draft for the Mobile App Redesign presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Thanks for dining with Panera Bread! Your receipt for $45.50 has been emailed.,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Garcia on Monday at 2:00 PM.,0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $10,000/day working from home. WhatsApp: +1-888-555-0199",1,Job & Task Scam,synthetic_scam
Your order from Sephora has shipped! Estimated delivery: tomorrow. Track in app.,0,Legitimate Message,synthetic_ham
Lucky Winner! Your phone won a free Tesla Model 3. Reply YES to claim or visit http://auth-kyc-desk.online/update,1,Lottery & Prize Scam,synthetic_scam
Thanks for dining with Starbucks! Your receipt for $28.50 has been emailed.,0,Legitimate Message,synthetic_ham
Double your Bitcoin deposit in 24 hours. Send 0.5 Bitcoin to receive 1.0 Bitcoin at http://secure-verify-account.xyz/login,1,Crypto & Investment Fraud,synthetic_scam
"Hi Daniel, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Tracking Alert: Package #362099 is on hold at customs. Clear payment: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
Your monthly electric bill of $112.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Facebook Security: Password reset requested. If this wasn't you, verify at https://billing-resolution-portal.site",1,Phishing & Account Security,synthetic_scam
Tracking Alert: Package #329983 is on hold at customs. Clear payment: https://billing-resolution-portal.site,1,Delivery & Package Scam,synthetic_scam
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
